station,time,conductivity,temperature,salinity,longitude,latitude,depth
,UTC,msiemens/cm,celsius,psu,degrees_east,degrees_north,m
B01,2019-01-01T00:00:00Z,32.0527,5.9875,32.40938,-70.4277,43.18065,1.0
B01,2019-01-01T00:30:00Z,32.0417,5.9786,32.405582,-70.4277,43.18065,1.0
B01,2019-01-01T01:00:00Z,32.0533,5.9901,32.407562,-70.4277,43.18065,1.0
B01,2019-01-01T01:30:00Z,32.0853,6.0202,32.41457,-70.4277,43.18065,1.0
B01,2019-01-01T02:00:00Z,32.0853,6.0203,32.414474,-70.4277,43.18065,1.0
B01,2019-01-01T02:30:00Z,32.0635,6.0025,32.407112,-70.4277,43.18065,1.0
B01,2019-01-01T03:00:00Z,32.0428,5.9843,32.401356,-70.4277,43.18065,1.0
B01,2019-01-01T03:30:00Z,32.0966,6.0366,32.41152,-70.4277,43.18065,1.0
B01,2019-01-01T04:00:00Z,32.1147,6.0527,32.416355,-70.4277,43.18065,1.0
B01,2019-01-01T04:30:00Z,32.1115,6.0497,32.415646,-70.4277,43.18065,1.0
B01,2019-01-01T05:00:00Z,32.1175,6.0577,32.4147,-70.4277,43.18065,1.0
B01,2019-01-01T05:30:00Z,32.1484,6.0903,32.418053,-70.4277,43.18065,1.0
B01,2019-01-01T06:00:00Z,32.1748,6.111,32.427742,-70.4277,43.18065,1.0
B01,2019-01-01T06:30:00Z,32.1937,6.1335,32.427326,-70.4277,43.18065,1.0
B01,2019-01-01T07:00:00Z,32.1894,6.1263,32.429413,-70.4277,43.18065,1.0
B01,2019-01-01T07:30:00Z,32.2342,6.1695,32.438095,-70.4277,43.18065,1.0
B01,2019-01-01T08:00:00Z,32.2507,6.1825,32.444065,-70.4277,43.18065,1.0
B01,2019-01-01T08:30:00Z,32.2557,6.1974,32.435402,-70.4277,43.18065,1.0
B01,2019-01-01T09:00:00Z,32.2665,6.2016,32.443424,-70.4277,43.18065,1.0
B01,2019-01-01T09:30:00Z,32.2724,6.208,32.443882,-70.4277,43.18065,1.0
B01,2019-01-01T10:00:00Z,32.2904,6.2208,32.451702,-70.4277,43.18065,1.0
B01,2019-01-01T10:30:00Z,32.2954,6.2239,32.454308,-70.4277,43.18065,1.0
B01,2019-01-01T11:00:00Z,32.3169,6.2433,32.45971,-70.4277,43.18065,1.0
B01,2019-01-01T11:30:00Z,32.3305,6.2557,32.463,-70.4277,43.18065,1.0
B01,2019-01-01T12:00:00Z,32.347,6.2689,32.46875,-70.4277,43.18065,1.0
B01,2019-01-01T12:30:00Z,32.3636,6.2837,32.473076,-70.4277,43.18065,1.0
B01,2019-01-01T13:00:00Z,32.3614,6.2806,32.47359,-70.4277,43.18065,1.0
B01,2019-01-01T13:30:00Z,32.3728,6.2914,32.475952,-70.4277,43.18065,1.0
B01,2019-01-01T14:00:00Z,32.3766,6.2964,32.475403,-70.4277,43.18065,1.0
B01,2019-01-01T14:30:00Z,32.3846,6.3064,32.474747,-70.4277,43.18065,1.0
B01,2019-01-01T15:00:00Z,32.4073,6.3286,32.478775,-70.4277,43.18065,1.0
B01,2019-01-01T15:30:00Z,32.4289,6.35,32.482338,-70.4277,43.18065,1.0
B01,2019-01-01T16:00:00Z,32.4445,6.3637,32.48658,-70.4277,43.18065,1.0
B01,2019-01-01T16:30:00Z,32.4708,6.3905,32.49019,-70.4277,43.18065,1.0
B01,2019-01-01T17:00:00Z,32.5013,6.414,32.501587,-70.4277,43.18065,1.0
B01,2019-01-01T17:30:00Z,32.5049,6.4166,32.503098,-70.4277,43.18065,1.0
B01,2019-01-01T18:00:00Z,32.5162,6.4249,32.5077,-70.4277,43.18065,1.0
B01,2019-01-01T18:30:00Z,32.5404,6.4418,32.518394,-70.4277,43.18065,1.0
B01,2019-01-01T19:00:00Z,32.5719,6.4609,32.535053,-70.4277,43.18065,1.0
B01,2019-01-01T19:30:00Z,32.5676,6.4623,32.528957,-70.4277,43.18065,1.0
B01,2019-01-01T20:00:00Z,32.5936,6.4841,32.536945,-70.4277,43.18065,1.0
B01,2019-01-01T20:30:00Z,32.5962,6.4884,32.53572,-70.4277,43.18065,1.0
B01,2019-01-01T21:00:00Z,32.5776,6.4726,32.530205,-70.4277,43.18065,1.0
B01,2019-01-01T21:30:00Z,32.6067,6.4981,32.538086,-70.4277,43.18065,1.0
B01,2019-01-01T22:00:00Z,32.638,6.5263,32.54581,-70.4277,43.18065,1.0
B01,2019-01-01T22:30:00Z,32.6035,6.4942,32.538265,-70.4277,43.18065,1.0
B01,2019-01-01T23:00:00Z,32.5992,6.489,32.538467,-70.4277,43.18065,1.0
B01,2019-01-01T23:30:00Z,32.6155,6.5011,32.54496,-70.4277,43.18065,1.0
B01,2019-01-02T00:00:00Z,32.5878,6.4747,32.53949,-70.4277,43.18065,1.0
B01,2019-01-02T00:30:00Z,32.5922,6.4815,32.537872,-70.4277,43.18065,1.0
B01,2019-01-02T01:00:00Z,32.6211,6.504,32.548386,-70.4277,43.18065,1.0
B01,2019-01-02T01:30:00Z,32.5825,6.4687,32.53935,-70.4277,43.18065,1.0
B01,2019-01-02T02:00:00Z,32.5999,6.4827,32.54525,-70.4277,43.18065,1.0
B01,2019-01-02T02:30:00Z,32.6035,6.4776,32.554096,-70.4277,43.18065,1.0
B01,2019-01-02T03:00:00Z,32.6015,6.4842,32.54559,-70.4277,43.18065,1.0
B01,2019-01-02T03:30:00Z,32.6075,6.4893,32.547363,-70.4277,43.18065,1.0
B01,2019-01-02T04:00:00Z,32.6149,6.4975,32.547726,-70.4277,43.18065,1.0
B01,2019-01-02T04:30:00Z,32.6126,6.4922,32.55024,-70.4277,43.18065,1.0
B01,2019-01-02T05:00:00Z,32.5881,6.4666,32.54755,-70.4277,43.18065,1.0
B01,2019-01-02T05:30:00Z,32.5976,6.4794,32.545853,-70.4277,43.18065,1.0
B01,2019-01-02T06:00:00Z,32.6023,6.4841,32.54657,-70.4277,43.18065,1.0
B01,2019-01-02T06:30:00Z,32.6086,6.4866,32.551155,-70.4277,43.18065,1.0
B01,2019-01-02T07:00:00Z,32.5822,6.4535,32.553516,-70.4277,43.18065,1.0
B01,2019-01-02T07:30:00Z,32.5683,6.4332,32.557503,-70.4277,43.18065,1.0
B01,2019-01-02T08:00:00Z,32.631,6.5026,32.56067,-70.4277,43.18065,1.0
B01,2019-01-02T08:30:00Z,32.6269,6.4939,32.564434,-70.4277,43.18065,1.0
B01,2019-01-02T09:00:00Z,32.6178,6.4843,32.563526,-70.4277,43.18065,1.0
B01,2019-01-02T09:30:00Z,32.6147,6.4779,32.566204,-70.4277,43.18065,1.0
B01,2019-01-02T10:00:00Z,32.6237,6.4867,32.567764,-70.4277,43.18065,1.0
B01,2019-01-02T10:30:00Z,32.6218,6.4875,32.5649,-70.4277,43.18065,1.0
B01,2019-01-02T11:00:00Z,32.5992,6.4572,32.56881,-70.4277,43.18065,1.0
B01,2019-01-02T11:30:00Z,32.6356,6.4986,32.569572,-70.4277,43.18065,1.0
B01,2019-01-02T12:00:00Z,32.6384,6.5017,32.56971,-70.4277,43.18065,1.0
B01,2019-01-02T12:30:00Z,32.6245,6.4842,32.571037,-70.4277,43.18065,1.0
B01,2019-01-02T13:00:00Z,32.6146,6.4728,32.57096,-70.4277,43.18065,1.0
B01,2019-01-02T13:30:00Z,32.6176,6.4784,32.568935,-70.4277,43.18065,1.0
B01,2019-01-02T14:00:00Z,32.6026,6.4602,32.56971,-70.4277,43.18065,1.0
B01,2019-01-02T14:30:00Z,32.6287,6.4895,32.570625,-70.4277,43.18065,1.0
B01,2019-01-02T15:00:00Z,32.6237,6.4869,32.567574,-70.4277,43.18065,1.0
B01,2019-01-02T15:30:00Z,32.6117,6.4731,32.567467,-70.4277,43.18065,1.0
B01,2019-01-02T16:00:00Z,32.6331,6.4961,32.569195,-70.4277,43.18065,1.0
B01,2019-01-02T16:30:00Z,32.6219,6.4868,32.565678,-70.4277,43.18065,1.0
B01,2019-01-02T17:00:00Z,32.6313,6.4978,32.56558,-70.4277,43.18065,1.0
B01,2019-01-02T17:30:00Z,32.6214,6.4919,32.560257,-70.4277,43.18065,1.0
B01,2019-01-02T18:00:00Z,32.6292,6.5016,32.55963,-70.4277,43.18065,1.0
B01,2019-01-02T18:30:00Z,32.6367,6.5031,32.566494,-70.4277,43.18065,1.0
B01,2019-01-02T19:00:00Z,32.619,6.485,32.564186,-70.4277,43.18065,1.0
B01,2019-01-02T19:30:00Z,32.6333,6.4982,32.56741,-70.4277,43.18065,1.0
B01,2019-01-02T20:00:00Z,32.6277,6.4905,32.56856,-70.4277,43.18065,1.0
B01,2019-01-02T20:30:00Z,32.6038,6.4735,32.558342,-70.4277,43.18065,1.0
B01,2019-01-02T21:00:00Z,32.588,6.4565,32.557076,-70.4277,43.18065,1.0
B01,2019-01-02T21:30:00Z,32.59,6.4455,32.569794,-70.4277,43.18065,1.0
B01,2019-01-02T22:00:00Z,32.5906,6.4601,32.55652,-70.4277,43.18065,1.0
B01,2019-01-02T22:30:00Z,32.5823,6.4341,32.57215,-70.4277,43.18065,1.0
B01,2019-01-02T23:00:00Z,32.5853,6.4402,32.56965,-70.4277,43.18065,1.0
B01,2019-01-02T23:30:00Z,32.6007,6.4611,32.566746,-70.4277,43.18065,1.0
B01,2019-01-03T00:00:00Z,32.5941,6.4542,32.566025,-70.4277,43.18065,1.0
B01,2019-01-03T00:30:00Z,32.6154,6.4726,32.572037,-70.4277,43.18065,1.0
B01,2019-01-03T01:00:00Z,32.6204,6.4818,32.56879,-70.4277,43.18065,1.0
B01,2019-01-03T01:30:00Z,32.6221,6.4754,32.576782,-70.4277,43.18065,1.0
B01,2019-01-03T02:00:00Z,32.6161,6.4688,32.576443,-70.4277,43.18065,1.0
B01,2019-01-03T02:30:00Z,32.6195,6.4765,32.572853,-70.4277,43.18065,1.0
B01,2019-01-03T03:00:00Z,32.6179,6.4684,32.578815,-70.4277,43.18065,1.0
B01,2019-01-03T03:30:00Z,32.621,6.4743,32.576614,-70.4277,43.18065,1.0
B01,2019-01-03T04:00:00Z,32.5861,6.4372,32.573402,-70.4277,43.18065,1.0
B01,2019-01-03T04:30:00Z,32.5913,6.4457,32.57104,-70.4277,43.18065,1.0
B01,2019-01-03T05:00:00Z,32.5946,6.4524,32.5683,-70.4277,43.18065,1.0
B01,2019-01-03T05:30:00Z,32.5812,6.4296,32.575233,-70.4277,43.18065,1.0
B01,2019-01-03T06:00:00Z,32.5973,6.449,32.574535,-70.4277,43.18065,1.0
B01,2019-01-03T06:30:00Z,32.5669,6.4202,32.568367,-70.4277,43.18065,1.0
B01,2019-01-03T07:00:00Z,32.5588,6.4121,32.56713,-70.4277,43.18065,1.0
B01,2019-01-03T07:30:00Z,32.562,6.4135,32.56934,-70.4277,43.18065,1.0
B01,2019-01-03T08:00:00Z,32.5666,6.4186,32.569565,-70.4277,43.18065,1.0
B01,2019-01-03T08:30:00Z,32.5692,6.4201,32.57101,-70.4277,43.18065,1.0
B01,2019-01-03T09:00:00Z,32.5751,6.4242,32.573635,-70.4277,43.18065,1.0
B01,2019-01-03T09:30:00Z,32.5552,6.4049,32.57002,-70.4277,43.18065,1.0
B01,2019-01-03T10:00:00Z,32.5637,6.4128,32.57189,-70.4277,43.18065,1.0
B01,2019-01-03T10:30:00Z,32.5817,6.4303,32.57512,-70.4277,43.18065,1.0
B01,2019-01-03T11:00:00Z,32.5645,6.4158,32.569912,-70.4277,43.18065,1.0
B01,2019-01-03T11:30:00Z,32.556,6.4074,32.568516,-70.4277,43.18065,1.0
B01,2019-01-03T12:00:00Z,32.5677,6.4182,32.571167,-70.4277,43.18065,1.0
B01,2019-01-03T12:30:00Z,32.5526,6.4079,32.56427,-70.4277,43.18065,1.0
B01,2019-01-03T13:00:00Z,32.5603,6.4139,32.567074,-70.4277,43.18065,1.0
B01,2019-01-03T13:30:00Z,32.5375,6.3858,32.568645,-70.4277,43.18065,1.0
B01,2019-01-03T14:00:00Z,32.5272,6.3772,32.56544,-70.4277,43.18065,1.0
B01,2019-01-03T14:30:00Z,32.4997,6.3513,32.559685,-70.4277,43.18065,1.0
B01,2019-01-03T15:00:00Z,32.529,6.3727,32.57174,-70.4277,43.18065,1.0
B01,2019-01-03T15:30:00Z,32.5362,6.378,32.57466,-70.4277,43.18065,1.0
B01,2019-01-03T16:00:00Z,32.5585,6.4023,32.576164,-70.4277,43.18065,1.0
B01,2019-01-03T16:30:00Z,32.5756,6.4205,32.577724,-70.4277,43.18065,1.0
B01,2019-01-03T17:00:00Z,32.5833,6.4297,32.577465,-70.4277,43.18065,1.0
B01,2019-01-03T17:30:00Z,32.5876,6.4367,32.575542,-70.4277,43.18065,1.0
B01,2019-01-03T18:00:00Z,32.597,6.447,32.576115,-70.4277,43.18065,1.0
B01,2019-01-03T18:30:00Z,32.5994,6.4496,32.576286,-70.4277,43.18065,1.0
B01,2019-01-03T19:00:00Z,32.5983,6.4479,32.576694,-70.4277,43.18065,1.0
B01,2019-01-03T19:30:00Z,32.593,6.444,32.574547,-70.4277,43.18065,1.0
B01,2019-01-03T20:00:00Z,32.5843,6.4352,32.57332,-70.4277,43.18065,1.0
B01,2019-01-03T20:30:00Z,32.5701,6.4221,32.5701,-70.4277,43.18065,1.0
B01,2019-01-03T21:00:00Z,32.5607,6.4068,32.5743,-70.4277,43.18065,1.0
B01,2019-01-03T21:30:00Z,32.5643,6.4128,32.572556,-70.4277,43.18065,1.0
B01,2019-01-03T22:00:00Z,32.5606,6.408,32.573044,-70.4277,43.18065,1.0
B01,2019-01-03T22:30:00Z,32.5603,6.406,32.574623,-70.4277,43.18065,1.0
B01,2019-01-03T23:00:00Z,32.5614,6.4068,32.575077,-70.4277,43.18065,1.0
B01,2019-01-03T23:30:00Z,32.5607,6.4035,32.577454,-70.4277,43.18065,1.0
B01,2019-01-04T00:00:00Z,32.5583,6.4019,32.576324,-70.4277,43.18065,1.0
B01,2019-01-04T00:30:00Z,32.5605,6.4033,32.577423,-70.4277,43.18065,1.0
B01,2019-01-04T01:00:00Z,32.5572,6.4005,32.576443,-70.4277,43.18065,1.0
B01,2019-01-04T01:30:00Z,32.572,6.4189,32.575264,-70.4277,43.18065,1.0
B01,2019-01-04T02:00:00Z,32.5611,6.4058,32.5757,-70.4277,43.18065,1.0
B01,2019-01-04T02:30:00Z,32.5756,6.4178,32.580303,-70.4277,43.18065,1.0
B01,2019-01-04T03:00:00Z,32.563,6.405,32.57857,-70.4277,43.18065,1.0
B01,2019-01-04T03:30:00Z,32.5616,6.4055,32.57654,-70.4277,43.18065,1.0
B01,2019-01-04T04:00:00Z,32.5623,6.4063,32.576553,-70.4277,43.18065,1.0
B01,2019-01-04T04:30:00Z,32.5606,6.3998,32.58088,-70.4277,43.18065,1.0
B01,2019-01-04T05:00:00Z,32.5599,6.402,32.578003,-70.4277,43.18065,1.0
B01,2019-01-04T05:30:00Z,32.5685,6.4094,32.580463,-70.4277,43.18065,1.0
B01,2019-01-04T06:00:00Z,32.5556,6.3929,32.581932,-70.4277,43.18065,1.0
B01,2019-01-04T06:30:00Z,32.5505,6.3887,32.58029,-70.4277,43.18065,1.0
B01,2019-01-04T07:00:00Z,32.5519,6.3845,32.58586,-70.4277,43.18065,1.0
B01,2019-01-04T07:30:00Z,32.5502,6.385,32.5835,-70.4277,43.18065,1.0
B01,2019-01-04T08:00:00Z,32.5346,6.3682,32.58226,-70.4277,43.18065,1.0
B01,2019-01-04T08:30:00Z,32.5379,6.3735,32.580853,-70.4277,43.18065,1.0
B01,2019-01-04T09:00:00Z,32.5585,6.3928,32.585247,-70.4277,43.18065,1.0
B01,2019-01-04T09:30:00Z,32.537,6.3693,32.58387,-70.4277,43.18065,1.0
B01,2019-01-04T10:00:00Z,32.5471,6.3771,32.587616,-70.4277,43.18065,1.0
B01,2019-01-04T10:30:00Z,32.5586,6.391,32.58708,-70.4277,43.18065,1.0
B01,2019-01-04T11:00:00Z,32.5483,6.3807,32.585503,-70.4277,43.18065,1.0
B01,2019-01-04T11:30:00Z,32.5572,6.391,32.585526,-70.4277,43.18065,1.0
B01,2019-01-04T12:00:00Z,32.5514,6.3827,32.58703,-70.4277,43.18065,1.0
B01,2019-01-04T12:30:00Z,32.555,6.3871,32.586815,-70.4277,43.18065,1.0
B01,2019-01-04T13:00:00Z,32.5375,6.3756,32.5784,-70.4277,43.18065,1.0
B01,2019-01-04T13:30:00Z,32.5465,6.3816,32.582645,-70.4277,43.18065,1.0
B01,2019-01-04T14:00:00Z,32.5505,6.3857,32.58316,-70.4277,43.18065,1.0
B01,2019-01-04T14:30:00Z,32.5644,6.3951,32.58959,-70.4277,43.18065,1.0
B01,2019-01-04T15:00:00Z,32.5631,6.3953,32.587955,-70.4277,43.18065,1.0
B01,2019-01-04T15:30:00Z,32.5645,6.3972,32.587692,-70.4277,43.18065,1.0
B01,2019-01-04T16:00:00Z,32.5754,6.4069,32.590504,-70.4277,43.18065,1.0
B01,2019-01-04T16:30:00Z,32.5778,6.4095,32.59068,-70.4277,43.18065,1.0
B01,2019-01-04T17:00:00Z,32.5887,6.4204,32.59234,-70.4277,43.18065,1.0
B01,2019-01-04T17:30:00Z,32.5947,6.4251,32.594494,-70.4277,43.18065,1.0
B01,2019-01-04T18:00:00Z,32.5968,6.4264,32.595577,-70.4277,43.18065,1.0
B01,2019-01-04T18:30:00Z,32.5975,6.4252,32.5975,-70.4277,43.18065,1.0
B01,2019-01-04T19:00:00Z,32.6037,6.4314,32.598446,-70.4277,43.18065,1.0
B01,2019-01-04T19:30:00Z,32.6064,6.4321,32.600765,-70.4277,43.18065,1.0
B01,2019-01-04T20:00:00Z,32.6109,6.4332,32.604702,-70.4277,43.18065,1.0
B01,2019-01-04T20:30:00Z,32.6186,6.4415,32.605297,-70.4277,43.18065,1.0
B01,2019-01-04T21:00:00Z,32.6203,6.4422,32.60651,-70.4277,43.18065,1.0
B01,2019-01-04T21:30:00Z,32.6243,6.4451,32.60817,-70.4277,43.18065,1.0
B01,2019-01-04T22:00:00Z,32.6126,6.4336,32.6062,-70.4277,43.18065,1.0
B01,2019-01-04T22:30:00Z,32.6257,6.4455,32.609337,-70.4277,43.18065,1.0
B01,2019-01-04T23:00:00Z,32.6261,6.4431,32.612076,-70.4277,43.18065,1.0
B01,2019-01-04T23:30:00Z,32.6281,6.4475,32.61008,-70.4277,43.18065,1.0
B01,2019-01-05T00:00:00Z,32.625,6.444,32.609997,-70.4277,43.18065,1.0
B01,2019-01-05T00:30:00Z,32.6277,6.4461,32.610977,-70.4277,43.18065,1.0
B01,2019-01-05T01:00:00Z,32.633,6.4506,32.612545,-70.4277,43.18065,1.0
B01,2019-01-05T01:30:00Z,32.6219,6.4405,32.60991,-70.4277,43.18065,1.0
B01,2019-01-05T02:00:00Z,32.6123,6.4294,32.609886,-70.4277,43.18065,1.0
B01,2019-01-05T02:30:00Z,32.6145,6.4308,32.610985,-70.4277,43.18065,1.0
B01,2019-01-05T03:00:00Z,32.6036,6.419,32.61019,-70.4277,43.18065,1.0
B01,2019-01-05T03:30:00Z,32.6015,6.4223,32.60471,-70.4277,43.18065,1.0
B01,2019-01-05T04:00:00Z,32.6055,6.4241,32.607418,-70.4277,43.18065,1.0
B01,2019-01-05T04:30:00Z,32.6001,6.4177,32.607555,-70.4277,43.18065,1.0
B01,2019-01-05T05:00:00Z,32.598,6.4147,32.608097,-70.4277,43.18065,1.0
B01,2019-01-05T05:30:00Z,32.611,6.4283,32.609497,-70.4277,43.18065,1.0
B01,2019-01-05T06:00:00Z,32.6036,6.4191,32.610096,-70.4277,43.18065,1.0
B01,2019-01-05T06:30:00Z,32.5991,6.4133,32.610657,-70.4277,43.18065,1.0
B01,2019-01-05T07:00:00Z,32.6107,6.4273,32.610123,-70.4277,43.18065,1.0
B01,2019-01-05T07:30:00Z,32.6014,6.4191,32.60766,-70.4277,43.18065,1.0
B01,2019-01-05T08:00:00Z,32.5996,6.4152,32.609394,-70.4277,43.18065,1.0
B01,2019-01-05T08:30:00Z,32.595,6.4079,32.61128,-70.4277,43.18065,1.0
B01,2019-01-05T09:00:00Z,32.5874,6.3965,32.613758,-70.4277,43.18065,1.0
B01,2019-01-05T09:30:00Z,32.5998,6.4091,32.61545,-70.4277,43.18065,1.0
B01,2019-01-05T10:00:00Z,32.6064,6.4176,32.614635,-70.4277,43.18065,1.0
B01,2019-01-05T10:30:00Z,32.5983,6.4082,32.61465,-70.4277,43.18065,1.0
B01,2019-01-05T11:00:00Z,32.5769,6.3831,32.61494,-70.4277,43.18065,1.0
B01,2019-01-05T11:30:00Z,32.558,6.3625,32.61369,-70.4277,43.18065,1.0
B01,2019-01-05T12:00:00Z,32.5652,6.3748,32.6099,-70.4277,43.18065,1.0
B01,2019-01-05T12:30:00Z,32.5767,6.3865,32.61146,-70.4277,43.18065,1.0
B01,2019-01-05T13:00:00Z,32.5691,6.3862,32.603317,-70.4277,43.18065,1.0
B01,2019-01-05T13:30:00Z,32.5647,6.383,32.601498,-70.4277,43.18065,1.0
B01,2019-01-05T14:00:00Z,32.5768,6.3935,32.604874,-70.4277,43.18065,1.0
B01,2019-01-05T14:30:00Z,32.582,6.3979,32.60643,-70.4277,43.18065,1.0
B01,2019-01-05T15:00:00Z,32.5815,6.3959,32.60779,-70.4277,43.18065,1.0
B01,2019-01-05T15:30:00Z,32.5761,6.392,32.605534,-70.4277,43.18065,1.0
B01,2019-01-05T16:00:00Z,32.5848,6.4005,32.607048,-70.4277,43.18065,1.0
B01,2019-01-05T16:30:00Z,32.5881,6.4052,32.60621,-70.4277,43.18065,1.0
B01,2019-01-05T17:00:00Z,32.5943,6.4124,32.606197,-70.4277,43.18065,1.0
B01,2019-01-05T17:30:00Z,32.5997,6.4171,32.607685,-70.4277,43.18065,1.0
B01,2019-01-05T18:00:00Z,32.6014,6.4176,32.609093,-70.4277,43.18065,1.0
B01,2019-01-05T18:30:00Z,32.6036,6.4195,32.609715,-70.4277,43.18065,1.0
B01,2019-01-05T19:00:00Z,32.6021,6.4168,32.610634,-70.4277,43.18065,1.0
B01,2019-01-05T19:30:00Z,32.6013,6.4138,32.612617,-70.4277,43.18065,1.0
B01,2019-01-05T20:00:00Z,32.6073,6.4216,32.611805,-70.4277,43.18065,1.0
B01,2019-01-05T20:30:00Z,32.6055,6.4175,32.613735,-70.4277,43.18065,1.0
B01,2019-01-05T21:00:00Z,32.6089,6.4216,32.61358,-70.4277,43.18065,1.0
B01,2019-01-05T21:30:00Z,32.6083,6.4185,32.61588,-70.4277,43.18065,1.0
B01,2019-01-05T22:00:00Z,32.6005,6.4202,32.60561,-70.4277,43.18065,1.0
B01,2019-01-05T22:30:00Z,32.5971,6.415,32.606815,-70.4277,43.18065,1.0
B01,2019-01-05T23:00:00Z,32.5983,6.4135,32.609577,-70.4277,43.18065,1.0
B01,2019-01-05T23:30:00Z,32.6046,6.4214,32.609005,-70.4277,43.18065,1.0
B01,2019-01-06T00:00:00Z,32.5971,6.413,32.608727,-70.4277,43.18065,1.0
B01,2019-01-06T00:30:00Z,32.5914,6.4076,32.607574,-70.4277,43.18065,1.0
B01,2019-01-06T01:00:00Z,32.597,6.4128,32.608807,-70.4277,43.18065,1.0
B01,2019-01-06T01:30:00Z,32.5871,6.403,32.60721,-70.4277,43.18065,1.0
B01,2019-01-06T02:00:00Z,32.5965,6.413,32.608063,-70.4277,43.18065,1.0
B01,2019-01-06T02:30:00Z,32.5878,6.4017,32.609226,-70.4277,43.18065,1.0
B01,2019-01-06T03:00:00Z,32.5915,6.4046,32.610554,-70.4277,43.18065,1.0
B01,2019-01-06T03:30:00Z,32.5878,6.3994,32.611427,-70.4277,43.18065,1.0
B01,2019-01-06T04:00:00Z,32.5837,6.397,32.609177,-70.4277,43.18065,1.0
B01,2019-01-06T04:30:00Z,32.5779,6.3902,32.609253,-70.4277,43.18065,1.0
B01,2019-01-06T05:00:00Z,32.5734,6.3848,32.60943,-70.4277,43.18065,1.0
B01,2019-01-06T05:30:00Z,32.5936,6.4056,32.611927,-70.4277,43.18065,1.0
B01,2019-01-06T06:00:00Z,32.5903,6.4001,32.61353,-70.4277,43.18065,1.0
B01,2019-01-06T06:30:00Z,32.584,6.3936,32.612762,-70.4277,43.18065,1.0
B01,2019-01-06T07:00:00Z,32.5743,6.3834,32.611767,-70.4277,43.18065,1.0
B01,2019-01-06T07:30:00Z,32.5647,6.3715,32.612507,-70.4277,43.18065,1.0
B01,2019-01-06T08:00:00Z,32.561,6.3687,32.61108,-70.4277,43.18065,1.0
B01,2019-01-06T08:30:00Z,32.5737,6.3824,32.612057,-70.4277,43.18065,1.0
B01,2019-01-06T09:00:00Z,32.5823,6.3927,32.61174,-70.4277,43.18065,1.0
B01,2019-01-06T09:30:00Z,32.5766,6.3866,32.611256,-70.4277,43.18065,1.0
B01,2019-01-06T10:00:00Z,32.5876,6.3955,32.614937,-70.4277,43.18065,1.0
B01,2019-01-06T10:30:00Z,32.5737,6.3819,32.612537,-70.4277,43.18065,1.0
B01,2019-01-06T11:00:00Z,32.5737,6.3772,32.61704,-70.4277,43.18065,1.0
B01,2019-01-06T11:30:00Z,32.5747,6.3799,32.615562,-70.4277,43.18065,1.0
B01,2019-01-06T12:00:00Z,32.5873,6.3939,32.61614,-70.4277,43.18065,1.0
B01,2019-01-06T12:30:00Z,32.5671,6.3707,32.615936,-70.4277,43.18065,1.0
B01,2019-01-06T13:00:00Z,32.5627,6.3678,32.61383,-70.4277,43.18065,1.0
B01,2019-01-06T13:30:00Z,32.5597,6.3688,32.609543,-70.4277,43.18065,1.0
B01,2019-01-06T14:00:00Z,32.5628,6.3699,32.61193,-70.4277,43.18065,1.0
B01,2019-01-06T14:30:00Z,32.5655,6.3754,32.60966,-70.4277,43.18065,1.0
B01,2019-01-06T15:00:00Z,32.562,6.368,32.61286,-70.4277,43.18065,1.0
B01,2019-01-06T15:30:00Z,32.5768,6.3847,32.613297,-70.4277,43.18065,1.0
B01,2019-01-06T16:00:00Z,32.5703,6.3784,32.612114,-70.4277,43.18065,1.0
B01,2019-01-06T16:30:00Z,32.5598,6.3662,32.612144,-70.4277,43.18065,1.0
B01,2019-01-06T17:00:00Z,32.5806,6.3882,32.614162,-70.4277,43.18065,1.0
B01,2019-01-06T17:30:00Z,32.5419,6.349,32.60874,-70.4277,43.18065,1.0
B01,2019-01-06T18:00:00Z,32.5452,6.3518,32.609722,-70.4277,43.18065,1.0
B01,2019-01-06T18:30:00Z,32.5484,6.355,32.610214,-70.4277,43.18065,1.0
B01,2019-01-06T19:00:00Z,32.5534,6.3586,32.612316,-70.4277,43.18065,1.0
B01,2019-01-06T19:30:00Z,32.5498,6.3551,32.61167,-70.4277,43.18065,1.0
B01,2019-01-06T20:00:00Z,32.5344,6.3405,32.60855,-70.4277,43.18065,1.0
B01,2019-01-06T20:30:00Z,32.5062,6.3114,32.6051,-70.4277,43.18065,1.0
B01,2019-01-06T21:00:00Z,32.4669,6.2797,32.591774,-70.4277,43.18065,1.0
B01,2019-01-06T21:30:00Z,32.4618,6.2711,32.594345,-70.4277,43.18065,1.0
B01,2019-01-06T22:00:00Z,32.4492,6.2544,32.596333,-70.4277,43.18065,1.0
B01,2019-01-06T22:30:00Z,32.4722,6.2798,32.597576,-70.4277,43.18065,1.0
B01,2019-01-06T23:00:00Z,32.4576,6.2595,32.600792,-70.4277,43.18065,1.0
B01,2019-01-06T23:30:00Z,32.4773,6.2807,32.602386,-70.4277,43.18065,1.0
B01,2019-01-07T00:00:00Z,32.4575,6.2628,32.597515,-70.4277,43.18065,1.0
B01,2019-01-07T00:30:00Z,32.4576,6.2571,32.603092,-70.4277,43.18065,1.0
B01,2019-01-07T01:00:00Z,32.4784,6.2792,32.60505,-70.4277,43.18065,1.0
