station,time,conductivity,temperature,salinity,longitude,latitude,depth
,UTC,msiemens/cm,celsius,psu,degrees_east,degrees_north,m
F01,2019-01-01T00:00:00Z,31.0571,5.0897,32.13507,-68.99672,44.0556,20.0
F01,2019-01-01T00:30:00Z,31.1252,5.1157,32.18795,-68.99672,44.0556,20.0
F01,2019-01-01T01:00:00Z,31.2527,5.1449,32.305614,-68.99672,44.0556,20.0
F01,2019-01-01T01:30:00Z,31.3734,5.2248,32.366222,-68.99672,44.0556,20.0
F01,2019-01-01T02:00:00Z,31.286,5.1755,32.314087,-68.99672,44.0556,20.0
F01,2019-01-01T02:30:00Z,31.3035,5.1942,32.315994,-68.99672,44.0556,20.0
F01,2019-01-01T03:00:00Z,31.2577,5.1768,32.280483,-68.99672,44.0556,20.0
F01,2019-01-01T03:30:00Z,31.2445,5.1916,32.251106,-68.99672,44.0556,20.0
F01,2019-01-01T04:00:00Z,31.3217,5.1849,32.345795,-68.99672,44.0556,20.0
F01,2019-01-01T04:30:00Z,31.3646,5.2398,32.341663,-68.99672,44.0556,20.0
F01,2019-01-01T05:00:00Z,31.3766,5.241,32.3542,-68.99672,44.0556,20.0
F01,2019-01-01T05:30:00Z,31.2949,5.2328,32.268883,-68.99672,44.0556,20.0
F01,2019-01-01T06:00:00Z,31.3335,5.243,32.303078,-68.99672,44.0556,20.0
F01,2019-01-01T06:30:00Z,31.2312,5.2285,32.200344,-68.99672,44.0556,20.0
F01,2019-01-01T07:00:00Z,31.2303,5.2272,32.20057,-68.99672,44.0556,20.0
F01,2019-01-01T07:30:00Z,31.269,5.235,32.237206,-68.99672,44.0556,20.0
F01,2019-01-01T08:00:00Z,31.3062,5.2381,32.27666,-68.99672,44.0556,20.0
F01,2019-01-01T08:30:00Z,31.3012,5.2546,32.255035,-68.99672,44.0556,20.0
F01,2019-01-01T09:00:00Z,31.2705,5.2574,32.21733,-68.99672,44.0556,20.0
F01,2019-01-01T09:30:00Z,30.9676,5.1194,32.00413,-68.99672,44.0556,20.0
F01,2019-01-01T10:00:00Z,30.2536,4.7952,31.494476,-68.99672,44.0556,20.0
F01,2019-01-01T10:30:00Z,30.2542,4.7948,31.495546,-68.99672,44.0556,20.0
F01,2019-01-01T11:00:00Z,30.3003,4.8133,31.531021,-68.99672,44.0556,20.0
F01,2019-01-01T11:30:00Z,30.4891,4.8983,31.667171,-68.99672,44.0556,20.0
F01,2019-01-01T12:00:00Z,30.512,4.95,31.644253,-68.99672,44.0556,20.0
F01,2019-01-01T12:30:00Z,30.5187,4.9048,31.694967,-68.99672,44.0556,20.0
F01,2019-01-01T13:00:00Z,30.7045,4.9665,31.849289,-68.99672,44.0556,20.0
F01,2019-01-01T13:30:00Z,30.8576,5.046,31.948637,-68.99672,44.0556,20.0
F01,2019-01-01T14:00:00Z,30.6748,4.9921,31.79077,-68.99672,44.0556,20.0
F01,2019-01-01T14:30:00Z,31.3452,5.2823,32.278484,-68.99672,44.0556,20.0
F01,2019-01-01T15:00:00Z,31.2427,5.2264,32.21549,-68.99672,44.0556,20.0
F01,2019-01-01T15:30:00Z,31.0453,5.1167,32.095577,-68.99672,44.0556,20.0
F01,2019-01-01T16:00:00Z,31.4151,5.3395,32.302925,-68.99672,44.0556,20.0
F01,2019-01-01T16:30:00Z,31.6005,5.4093,32.446377,-68.99672,44.0556,20.0
F01,2019-01-01T17:00:00Z,30.9924,5.1285,32.023754,-68.99672,44.0556,20.0
F01,2019-01-01T17:30:00Z,31.1266,5.1922,32.11589,-68.99672,44.0556,20.0
F01,2019-01-01T18:00:00Z,30.6911,4.9886,31.812796,-68.99672,44.0556,20.0
F01,2019-01-01T18:30:00Z,30.6884,4.9897,31.80865,-68.99672,44.0556,20.0
F01,2019-01-01T19:00:00Z,30.7159,5.0164,31.814661,-68.99672,44.0556,20.0
F01,2019-01-01T19:30:00Z,30.7057,5.0069,31.812048,-68.99672,44.0556,20.0
F01,2019-01-01T20:00:00Z,30.7347,5.0122,31.84021,-68.99672,44.0556,20.0
F01,2019-01-01T20:30:00Z,30.8609,5.0636,31.935553,-68.99672,44.0556,20.0
F01,2019-01-01T21:00:00Z,30.8385,5.0556,31.917572,-68.99672,44.0556,20.0
F01,2019-01-01T21:30:00Z,31.2196,5.2334,32.182392,-68.99672,44.0556,20.0
F01,2019-01-01T22:00:00Z,31.0741,5.1726,32.07477,-68.99672,44.0556,20.0
F01,2019-01-01T22:30:00Z,30.694,5.0114,31.794348,-68.99672,44.0556,20.0
F01,2019-01-01T23:00:00Z,30.8402,5.0742,31.901716,-68.99672,44.0556,20.0
F01,2019-01-01T23:30:00Z,30.8339,5.0722,31.896421,-68.99672,44.0556,20.0
F01,2019-01-02T00:00:00Z,30.8069,5.0576,31.879486,-68.99672,44.0556,20.0
F01,2019-01-02T00:30:00Z,31.2988,5.2871,32.220985,-68.99672,44.0556,20.0
F01,2019-01-02T01:00:00Z,30.6887,4.9865,31.81205,-68.99672,44.0556,20.0
F01,2019-01-02T01:30:00Z,31.1735,5.2341,32.129135,-68.99672,44.0556,20.0
F01,2019-01-02T02:00:00Z,31.2659,5.2709,32.19909,-68.99672,44.0556,20.0
F01,2019-01-02T02:30:00Z,30.8203,5.0437,31.908125,-68.99672,44.0556,20.0
F01,2019-01-02T03:00:00Z,30.6765,4.9634,31.820135,-68.99672,44.0556,20.0
F01,2019-01-02T03:30:00Z,31.0843,5.1875,32.072113,-68.99672,44.0556,20.0
F01,2019-01-02T04:00:00Z,30.9551,5.1244,31.98505,-68.99672,44.0556,20.0
F01,2019-01-02T04:30:00Z,31.122,5.1996,32.103527,-68.99672,44.0556,20.0
F01,2019-01-02T05:00:00Z,30.8228,5.0452,31.909552,-68.99672,44.0556,20.0
F01,2019-01-02T05:30:00Z,30.9281,5.1051,31.972675,-68.99672,44.0556,20.0
F01,2019-01-02T06:00:00Z,30.8669,5.0761,31.930449,-68.99672,44.0556,20.0
F01,2019-01-02T06:30:00Z,30.7965,5.0318,31.89226,-68.99672,44.0556,20.0
F01,2019-01-02T07:00:00Z,31.116,5.1929,32.103115,-68.99672,44.0556,20.0
F01,2019-01-02T07:30:00Z,31.3059,5.2857,32.230423,-68.99672,44.0556,20.0
F01,2019-01-02T08:00:00Z,30.9522,5.0987,32.00638,-68.99672,44.0556,20.0
F01,2019-01-02T08:30:00Z,30.7459,4.979,31.884811,-68.99672,44.0556,20.0
F01,2019-01-02T09:00:00Z,30.6078,4.8905,31.810974,-68.99672,44.0556,20.0
F01,2019-01-02T09:30:00Z,30.5661,4.8486,31.803125,-68.99672,44.0556,20.0
F01,2019-01-02T10:00:00Z,30.8326,5.0255,31.939648,-68.99672,44.0556,20.0
F01,2019-01-02T10:30:00Z,30.7078,4.9296,31.888412,-68.99672,44.0556,20.0
F01,2019-01-02T11:00:00Z,30.6077,4.848,31.851564,-68.99672,44.0556,20.0
F01,2019-01-02T11:30:00Z,30.663,4.8662,31.897732,-68.99672,44.0556,20.0
F01,2019-01-02T12:00:00Z,30.6591,4.8477,31.911007,-68.99672,44.0556,20.0
F01,2019-01-02T12:30:00Z,30.7562,4.9183,31.954857,-68.99672,44.0556,20.0
F01,2019-01-02T13:00:00Z,30.602,4.7907,31.900003,-68.99672,44.0556,20.0
F01,2019-01-02T13:30:00Z,30.9759,5.0829,32.048664,-68.99672,44.0556,20.0
F01,2019-01-02T14:00:00Z,30.6706,4.8392,31.932413,-68.99672,44.0556,20.0
F01,2019-01-02T14:30:00Z,30.4791,4.7069,31.838718,-68.99672,44.0556,20.0
F01,2019-01-02T15:00:00Z,30.9382,5.0406,32.04615,-68.99672,44.0556,20.0
F01,2019-01-02T15:30:00Z,30.8804,5.0217,31.998072,-68.99672,44.0556,20.0
F01,2019-01-02T16:00:00Z,30.8042,4.9446,31.984724,-68.99672,44.0556,20.0
F01,2019-01-02T16:30:00Z,30.825,4.9809,31.973724,-68.99672,44.0556,20.0
F01,2019-01-02T17:00:00Z,30.4894,4.7923,31.768715,-68.99672,44.0556,20.0
F01,2019-01-02T17:30:00Z,30.5933,4.8634,31.820244,-68.99672,44.0556,20.0
F01,2019-01-02T18:00:00Z,30.6549,4.8988,31.857157,-68.99672,44.0556,20.0
F01,2019-01-02T18:30:00Z,30.6778,4.8831,31.898535,-68.99672,44.0556,20.0
F01,2019-01-02T19:00:00Z,30.6581,4.8707,31.887775,-68.99672,44.0556,20.0
F01,2019-01-02T19:30:00Z,30.6332,4.8586,31.87074,-68.99672,44.0556,20.0
F01,2019-01-02T20:00:00Z,30.3974,4.764,31.689766,-68.99672,44.0556,20.0
F01,2019-01-02T20:30:00Z,30.5592,4.837,31.806292,-68.99672,44.0556,20.0
F01,2019-01-02T21:00:00Z,30.5664,4.8218,31.829142,-68.99672,44.0556,20.0
F01,2019-01-02T21:30:00Z,30.5392,4.8107,31.808456,-68.99672,44.0556,20.0
F01,2019-01-02T22:00:00Z,30.7657,4.9424,31.942625,-68.99672,44.0556,20.0
F01,2019-01-02T22:30:00Z,30.6331,4.8844,31.845894,-68.99672,44.0556,20.0
F01,2019-01-02T23:00:00Z,30.5251,4.8243,31.7792,-68.99672,44.0556,20.0
F01,2019-01-02T23:30:00Z,30.3873,4.7386,31.702393,-68.99672,44.0556,20.0
F01,2019-01-03T00:00:00Z,30.3769,4.7085,31.719183,-68.99672,44.0556,20.0
F01,2019-01-03T00:30:00Z,30.7002,4.8952,31.912676,-68.99672,44.0556,20.0
F01,2019-01-03T01:00:00Z,30.6524,4.8243,31.925777,-68.99672,44.0556,20.0
F01,2019-01-03T01:30:00Z,30.4879,4.6746,31.879944,-68.99672,44.0556,20.0
F01,2019-01-03T02:00:00Z,30.5623,4.731,31.911621,-68.99672,44.0556,20.0
F01,2019-01-03T02:30:00Z,30.5321,4.7108,31.896185,-68.99672,44.0556,20.0
F01,2019-01-03T03:00:00Z,30.6693,4.8075,31.96141,-68.99672,44.0556,20.0
F01,2019-01-03T03:30:00Z,30.6603,4.7941,31.96394,-68.99672,44.0556,20.0
F01,2019-01-03T04:00:00Z,30.6571,4.7891,31.965065,-68.99672,44.0556,20.0
F01,2019-01-03T04:30:00Z,30.653,4.8169,31.933584,-68.99672,44.0556,20.0
F01,2019-01-03T05:00:00Z,30.6088,4.7982,31.900633,-68.99672,44.0556,20.0
F01,2019-01-03T05:30:00Z,30.3736,4.7523,31.673508,-68.99672,44.0556,20.0
F01,2019-01-03T06:00:00Z,30.7583,4.8734,32.000454,-68.99672,44.0556,20.0
F01,2019-01-03T06:30:00Z,30.6,4.825,31.86476,-68.99672,44.0556,20.0
F01,2019-01-03T07:00:00Z,30.6944,4.8683,31.931839,-68.99672,44.0556,20.0
F01,2019-01-03T07:30:00Z,30.8321,4.9451,32.016285,-68.99672,44.0556,20.0
F01,2019-01-03T08:00:00Z,30.8277,4.9463,32.01008,-68.99672,44.0556,20.0
F01,2019-01-03T08:30:00Z,30.5261,4.8158,31.788486,-68.99672,44.0556,20.0
F01,2019-01-03T09:00:00Z,30.6276,4.8326,31.889244,-68.99672,44.0556,20.0
F01,2019-01-03T09:30:00Z,30.663,4.8491,31.91415,-68.99672,44.0556,20.0
F01,2019-01-03T10:00:00Z,30.6849,4.8758,31.913706,-68.99672,44.0556,20.0
F01,2019-01-03T10:30:00Z,30.7135,4.8996,31.92374,-68.99672,44.0556,20.0
F01,2019-01-03T11:00:00Z,29.9397,4.5257,31.387926,-68.99672,44.0556,20.0
F01,2019-01-03T11:30:00Z,30.0491,4.5695,31.47295,-68.99672,44.0556,20.0
F01,2019-01-03T12:00:00Z,30.4893,4.7523,31.80692,-68.99672,44.0556,20.0
F01,2019-01-03T12:30:00Z,30.3936,4.701,31.745644,-68.99672,44.0556,20.0
F01,2019-01-03T13:00:00Z,30.22,4.6413,31.602179,-68.99672,44.0556,20.0
F01,2019-01-03T13:30:00Z,30.4123,4.6893,31.778454,-68.99672,44.0556,20.0
F01,2019-01-03T14:00:00Z,30.5022,4.7314,31.841858,-68.99672,44.0556,20.0
F01,2019-01-03T14:30:00Z,30.8597,4.9057,32.08597,-68.99672,44.0556,20.0
F01,2019-01-03T15:00:00Z,30.8896,4.9246,32.10211,-68.99672,44.0556,20.0
F01,2019-01-03T15:30:00Z,30.9816,5.0027,32.132416,-68.99672,44.0556,20.0
F01,2019-01-03T16:00:00Z,31.0848,5.1087,32.148468,-68.99672,44.0556,20.0
F01,2019-01-03T16:30:00Z,31.0007,5.0503,32.10843,-68.99672,44.0556,20.0
F01,2019-01-03T17:00:00Z,31.2572,5.1576,32.298473,-68.99672,44.0556,20.0
F01,2019-01-03T17:30:00Z,31.3329,5.3033,32.24423,-68.99672,44.0556,20.0
F01,2019-01-03T18:00:00Z,31.2117,5.2299,32.176746,-68.99672,44.0556,20.0
F01,2019-01-03T18:30:00Z,31.0922,5.1512,32.116016,-68.99672,44.0556,20.0
F01,2019-01-03T19:00:00Z,30.5685,4.844,31.810291,-68.99672,44.0556,20.0
F01,2019-01-03T19:30:00Z,30.9291,5.0676,32.00979,-68.99672,44.0556,20.0
F01,2019-01-03T20:00:00Z,30.8514,5.0179,31.968481,-68.99672,44.0556,20.0
F01,2019-01-03T20:30:00Z,30.7512,4.9518,31.916958,-68.99672,44.0556,20.0
F01,2019-01-03T21:00:00Z,31.0082,5.1047,32.06468,-68.99672,44.0556,20.0
F01,2019-01-03T21:30:00Z,31.3015,5.2566,32.253452,-68.99672,44.0556,20.0
F01,2019-01-03T22:00:00Z,31.1667,5.1977,32.15638,-68.99672,44.0556,20.0
F01,2019-01-03T22:30:00Z,31.0185,5.0999,32.081074,-68.99672,44.0556,20.0
F01,2019-01-03T23:00:00Z,30.9433,5.0308,32.06142,-68.99672,44.0556,20.0
F01,2019-01-03T23:30:00Z,31.1153,5.1305,32.162357,-68.99672,44.0556,20.0
F01,2019-01-04T00:00:00Z,30.9725,5.0512,32.075253,-68.99672,44.0556,20.0
F01,2019-01-04T00:30:00Z,30.584,4.8328,31.83886,-68.99672,44.0556,20.0
F01,2019-01-04T01:00:00Z,30.4231,4.7352,31.74694,-68.99672,44.0556,20.0
F01,2019-01-04T01:30:00Z,30.6199,4.7795,31.931412,-68.99672,44.0556,20.0
F01,2019-01-04T02:00:00Z,30.6642,4.7816,31.980478,-68.99672,44.0556,20.0
F01,2019-01-04T02:30:00Z,30.7138,4.795,32.024757,-68.99672,44.0556,20.0
F01,2019-01-04T03:00:00Z,30.5917,4.7396,31.937284,-68.99672,44.0556,20.0
F01,2019-01-04T03:30:00Z,30.7728,4.8201,32.06855,-68.99672,44.0556,20.0
F01,2019-01-04T04:00:00Z,30.8092,4.8371,32.094074,-68.99672,44.0556,20.0
F01,2019-01-04T04:30:00Z,30.8306,4.8546,32.101818,-68.99672,44.0556,20.0
F01,2019-01-04T05:00:00Z,30.7991,4.8458,32.074036,-68.99672,44.0556,20.0
F01,2019-01-04T05:30:00Z,30.9208,4.9057,32.156254,-68.99672,44.0556,20.0
F01,2019-01-04T06:00:00Z,30.9428,4.9226,32.165215,-68.99672,44.0556,20.0
F01,2019-01-04T06:30:00Z,31.0282,5.023,32.166283,-68.99672,44.0556,20.0
F01,2019-01-04T07:00:00Z,30.9266,5.0047,32.06739,-68.99672,44.0556,20.0
F01,2019-01-04T07:30:00Z,31.1512,5.1421,32.19223,-68.99672,44.0556,20.0
F01,2019-01-04T08:00:00Z,31.2599,5.2159,32.245243,-68.99672,44.0556,20.0
F01,2019-01-04T08:30:00Z,31.2275,5.1882,32.234966,-68.99672,44.0556,20.0
F01,2019-01-04T09:00:00Z,31.2948,5.2321,32.269444,-68.99672,44.0556,20.0
F01,2019-01-04T09:30:00Z,31.3447,5.2807,32.279457,-68.99672,44.0556,20.0
F01,2019-01-04T10:00:00Z,31.2076,5.1282,32.27017,-68.99672,44.0556,20.0
F01,2019-01-04T10:30:00Z,30.8531,4.8769,32.106182,-68.99672,44.0556,20.0
F01,2019-01-04T11:00:00Z,30.9409,4.9169,32.16854,-68.99672,44.0556,20.0
F01,2019-01-04T11:30:00Z,30.9092,5.0002,32.051765,-68.99672,44.0556,20.0
F01,2019-01-04T12:00:00Z,30.2704,4.6624,31.64027,-68.99672,44.0556,20.0
F01,2019-01-04T12:30:00Z,30.66,4.8611,31.899176,-68.99672,44.0556,20.0
F01,2019-01-04T13:00:00Z,30.5354,4.7899,31.824013,-68.99672,44.0556,20.0
F01,2019-01-04T13:30:00Z,30.4832,4.7506,31.801514,-68.99672,44.0556,20.0
F01,2019-01-04T14:00:00Z,30.5737,4.7912,31.866903,-68.99672,44.0556,20.0
F01,2019-01-04T14:30:00Z,30.5879,4.7976,31.877123,-68.99672,44.0556,20.0
F01,2019-01-04T15:00:00Z,30.6877,4.8459,31.945658,-68.99672,44.0556,20.0
F01,2019-01-04T15:30:00Z,30.8107,4.9097,32.02577,-68.99672,44.0556,20.0
F01,2019-01-04T16:00:00Z,30.8151,4.8651,32.07383,-68.99672,44.0556,20.0
F01,2019-01-04T16:30:00Z,30.877,4.8863,32.124607,-68.99672,44.0556,20.0
F01,2019-01-04T17:00:00Z,30.9384,4.9313,32.151745,-68.99672,44.0556,20.0
F01,2019-01-04T17:30:00Z,31.2221,5.1319,32.28318,-68.99672,44.0556,20.0
F01,2019-01-04T18:00:00Z,31.1734,5.1055,32.252968,-68.99672,44.0556,20.0
F01,2019-01-04T18:30:00Z,31.1014,5.0542,32.220078,-68.99672,44.0556,20.0
F01,2019-01-04T19:00:00Z,31.3115,5.2262,32.2942,-68.99672,44.0556,20.0
F01,2019-01-04T19:30:00Z,31.4075,5.3166,32.316364,-68.99672,44.0556,20.0
F01,2019-01-04T20:00:00Z,31.3687,5.2818,32.30575,-68.99672,44.0556,20.0
F01,2019-01-04T20:30:00Z,31.2917,5.2456,32.25288,-68.99672,44.0556,20.0
F01,2019-01-04T21:00:00Z,31.3295,5.2371,32.304214,-68.99672,44.0556,20.0
F01,2019-01-04T21:30:00Z,31.131,5.1278,32.182915,-68.99672,44.0556,20.0
F01,2019-01-04T22:00:00Z,31.183,5.1537,32.2174,-68.99672,44.0556,20.0
F01,2019-01-04T22:30:00Z,31.2042,5.1578,32.23768,-68.99672,44.0556,20.0
F01,2019-01-04T23:00:00Z,31.05,5.0568,32.158657,-68.99672,44.0556,20.0
F01,2019-01-04T23:30:00Z,31.1215,5.0787,32.219433,-68.99672,44.0556,20.0
F01,2019-01-05T00:00:00Z,31.1499,5.1267,32.205597,-68.99672,44.0556,20.0
F01,2019-01-05T00:30:00Z,30.6347,4.8623,31.868917,-68.99672,44.0556,20.0
F01,2019-01-05T01:00:00Z,30.205,4.6165,31.608513,-68.99672,44.0556,20.0
F01,2019-01-05T01:30:00Z,30.2689,4.641,31.658989,-68.99672,44.0556,20.0
F01,2019-01-05T02:00:00Z,30.9281,5.0232,32.051308,-68.99672,44.0556,20.0
F01,2019-01-05T02:30:00Z,30.7758,4.8769,32.01722,-68.99672,44.0556,20.0
F01,2019-01-05T03:00:00Z,30.8287,4.9024,32.0535,-68.99672,44.0556,20.0
F01,2019-01-05T03:30:00Z,30.8243,4.904,32.046898,-68.99672,44.0556,20.0
F01,2019-01-05T04:00:00Z,30.8778,4.9217,32.091347,-68.99672,44.0556,20.0
F01,2019-01-05T04:30:00Z,30.7854,4.8868,32.01873,-68.99672,44.0556,20.0
F01,2019-01-05T05:00:00Z,30.9485,4.9606,32.135048,-68.99672,44.0556,20.0
F01,2019-01-05T05:30:00Z,31.1023,5.0812,32.195026,-68.99672,44.0556,20.0
F01,2019-01-05T06:00:00Z,31.0916,5.0317,32.230595,-68.99672,44.0556,20.0
F01,2019-01-05T06:30:00Z,31.0539,5.0219,32.196823,-68.99672,44.0556,20.0
F01,2019-01-05T07:00:00Z,31.1894,5.1467,32.231476,-68.99672,44.0556,20.0
F01,2019-01-05T07:30:00Z,31.1968,5.1447,32.241867,-68.99672,44.0556,20.0
F01,2019-01-05T08:00:00Z,31.234,5.1907,32.23998,-68.99672,44.0556,20.0
F01,2019-01-05T08:30:00Z,31.183,5.161,32.210358,-68.99672,44.0556,20.0
F01,2019-01-05T09:00:00Z,31.1788,5.1639,32.202763,-68.99672,44.0556,20.0
F01,2019-01-05T09:30:00Z,31.1618,5.151,32.195766,-68.99672,44.0556,20.0
F01,2019-01-05T10:00:00Z,31.1607,5.1298,32.214962,-68.99672,44.0556,20.0
F01,2019-01-05T10:30:00Z,31.2174,5.1465,32.263687,-68.99672,44.0556,20.0
F01,2019-01-05T11:00:00Z,31.1084,5.0744,32.20858,-68.99672,44.0556,20.0
F01,2019-01-05T11:30:00Z,31.019,5.0729,32.107628,-68.99672,44.0556,20.0
F01,2019-01-05T12:00:00Z,31.0051,5.029,32.134003,-68.99672,44.0556,20.0
F01,2019-01-05T12:30:00Z,31.0492,5.0288,32.18477,-68.99672,44.0556,20.0
F01,2019-01-05T13:00:00Z,30.8603,4.9801,32.014996,-68.99672,44.0556,20.0
F01,2019-01-05T13:30:00Z,30.77,4.9211,31.968023,-68.99672,44.0556,20.0
F01,2019-01-05T14:00:00Z,30.7525,4.8858,31.981848,-68.99672,44.0556,20.0
F01,2019-01-05T14:30:00Z,30.7928,4.9152,31.999899,-68.99672,44.0556,20.0
F01,2019-01-05T15:00:00Z,30.8112,4.9222,32.01431,-68.99672,44.0556,20.0
F01,2019-01-05T15:30:00Z,30.8629,4.951,32.045982,-68.99672,44.0556,20.0
F01,2019-01-05T16:00:00Z,30.8598,4.944,32.049164,-68.99672,44.0556,20.0
F01,2019-01-05T16:30:00Z,30.8981,4.9539,32.08362,-68.99672,44.0556,20.0
F01,2019-01-05T17:00:00Z,30.8762,4.937,32.074753,-68.99672,44.0556,20.0
F01,2019-01-05T17:30:00Z,31.0145,5.0047,32.168236,-68.99672,44.0556,20.0
F01,2019-01-05T18:00:00Z,31.0559,5.0326,32.18878,-68.99672,44.0556,20.0
F01,2019-01-05T18:30:00Z,31.0292,5.0067,32.183174,-68.99672,44.0556,20.0
F01,2019-01-05T19:00:00Z,31.0286,5.0066,32.182583,-68.99672,44.0556,20.0
F01,2019-01-05T19:30:00Z,31.0102,5.0308,32.138115,-68.99672,44.0556,20.0
F01,2019-01-05T20:00:00Z,31.0254,5.0182,32.167706,-68.99672,44.0556,20.0
F01,2019-01-05T20:30:00Z,31.005,5.0168,32.145657,-68.99672,44.0556,20.0
F01,2019-01-05T21:00:00Z,31.0668,5.0899,32.145985,-68.99672,44.0556,20.0
F01,2019-01-05T21:30:00Z,31.0618,5.0796,32.150185,-68.99672,44.0556,20.0
F01,2019-01-05T22:00:00Z,31.0219,5.0393,32.14333,-68.99672,44.0556,20.0
F01,2019-01-05T22:30:00Z,31.0517,5.0251,32.191208,-68.99672,44.0556,20.0
F01,2019-01-05T23:00:00Z,31.0229,5.0109,32.171886,-68.99672,44.0556,20.0
F01,2019-01-05T23:30:00Z,30.9607,4.9984,32.112583,-68.99672,44.0556,20.0
F01,2019-01-06T00:00:00Z,30.9021,4.9796,32.06345,-68.99672,44.0556,20.0
F01,2019-01-06T00:30:00Z,30.8269,4.9452,32.010216,-68.99672,44.0556,20.0
F01,2019-01-06T01:00:00Z,30.837,4.9462,32.020855,-68.99672,44.0556,20.0
F01,2019-01-06T01:30:00Z,30.6556,4.8523,31.902561,-68.99672,44.0556,20.0
F01,2019-01-06T02:00:00Z,30.722,4.8563,31.975138,-68.99672,44.0556,20.0
F01,2019-01-06T02:30:00Z,30.5416,4.7212,31.89715,-68.99672,44.0556,20.0
F01,2019-01-06T03:00:00Z,30.5754,4.7269,31.930695,-68.99672,44.0556,20.0
F01,2019-01-06T03:30:00Z,30.6191,4.7455,31.96323,-68.99672,44.0556,20.0
F01,2019-01-06T04:00:00Z,30.5092,4.7084,31.872042,-68.99672,44.0556,20.0
F01,2019-01-06T04:30:00Z,30.6316,4.7611,31.962624,-68.99672,44.0556,20.0
F01,2019-01-06T05:00:00Z,30.6619,4.7736,31.985537,-68.99672,44.0556,20.0
F01,2019-01-06T05:30:00Z,30.7002,4.793,32.011005,-68.99672,44.0556,20.0
F01,2019-01-06T06:00:00Z,30.6642,4.7704,31.991274,-68.99672,44.0556,20.0
F01,2019-01-06T06:30:00Z,30.748,4.8131,32.046722,-68.99672,44.0556,20.0
F01,2019-01-06T07:00:00Z,30.717,4.7947,32.02874,-68.99672,44.0556,20.0
F01,2019-01-06T07:30:00Z,30.7033,4.8134,31.994913,-68.99672,44.0556,20.0
F01,2019-01-06T08:00:00Z,30.7699,4.8438,32.042336,-68.99672,44.0556,20.0
F01,2019-01-06T08:30:00Z,30.8438,4.8756,32.096733,-68.99672,44.0556,20.0
F01,2019-01-06T09:00:00Z,30.8659,4.8854,32.1127,-68.99672,44.0556,20.0
F01,2019-01-06T09:30:00Z,30.838,4.8744,32.091213,-68.99672,44.0556,20.0
F01,2019-01-06T10:00:00Z,30.8994,4.9287,32.10942,-68.99672,44.0556,20.0
F01,2019-01-06T10:30:00Z,30.8719,4.921,32.08524,-68.99672,44.0556,20.0
F01,2019-01-06T11:00:00Z,30.8072,4.8743,32.055862,-68.99672,44.0556,20.0
F01,2019-01-06T11:30:00Z,30.7929,4.8788,32.035065,-68.99672,44.0556,20.0
F01,2019-01-06T12:00:00Z,30.775,4.8502,32.042034,-68.99672,44.0556,20.0
F01,2019-01-06T12:30:00Z,30.9652,5.0016,32.11466,-68.99672,44.0556,20.0
F01,2019-01-06T13:00:00Z,30.9142,4.9148,32.139862,-68.99672,44.0556,20.0
F01,2019-01-06T13:30:00Z,30.7899,4.8471,32.062187,-68.99672,44.0556,20.0
F01,2019-01-06T14:00:00Z,30.8037,4.8429,32.082138,-68.99672,44.0556,20.0
F01,2019-01-06T14:30:00Z,30.6919,4.7692,32.024395,-68.99672,44.0556,20.0
F01,2019-01-06T15:00:00Z,30.6986,4.7703,32.031063,-68.99672,44.0556,20.0
F01,2019-01-06T15:30:00Z,30.351,4.641,31.753922,-68.99672,44.0556,20.0
F01,2019-01-06T16:00:00Z,30.5769,4.7328,31.926744,-68.99672,44.0556,20.0
F01,2019-01-06T16:30:00Z,30.4466,4.6777,31.829222,-68.99672,44.0556,20.0
F01,2019-01-06T17:00:00Z,30.5462,4.6961,31.92663,-68.99672,44.0556,20.0
F01,2019-01-06T17:30:00Z,30.7073,4.7556,32.055305,-68.99672,44.0556,20.0
F01,2019-01-06T18:00:00Z,30.8232,4.8072,32.139133,-68.99672,44.0556,20.0
F01,2019-01-06T18:30:00Z,30.9311,4.8597,32.21265,-68.99672,44.0556,20.0
F01,2019-01-06T19:00:00Z,30.9454,4.8764,32.212933,-68.99672,44.0556,20.0
F01,2019-01-06T19:30:00Z,30.9485,4.8971,32.19645,-68.99672,44.0556,20.0
F01,2019-01-06T20:00:00Z,30.9509,4.9307,32.166695,-68.99672,44.0556,20.0
F01,2019-01-06T20:30:00Z,31.0107,4.9383,32.228096,-68.99672,44.0556,20.0
F01,2019-01-06T21:00:00Z,30.9975,4.9178,32.232777,-68.99672,44.0556,20.0
F01,2019-01-06T21:30:00Z,30.9955,4.9152,32.232998,-68.99672,44.0556,20.0
F01,2019-01-06T22:00:00Z,30.8339,4.8772,32.083794,-68.99672,44.0556,20.0
F01,2019-01-06T22:30:00Z,30.9131,4.901,32.15194,-68.99672,44.0556,20.0
F01,2019-01-06T23:00:00Z,30.9922,4.9189,32.225613,-68.99672,44.0556,20.0
F01,2019-01-06T23:30:00Z,30.918,4.8914,32.166862,-68.99672,44.0556,20.0
F01,2019-01-07T00:00:00Z,30.8725,4.886,32.11972,-68.99672,44.0556,20.0
F01,2019-01-07T00:30:00Z,30.9448,4.9285,32.161808,-68.99672,44.0556,20.0
F01,2019-01-07T01:00:00Z,31.0046,4.9433,32.21624,-68.99672,44.0556,20.0
